Cell_ID	SR_Value	SR_Category
Cell_3161	0.602567494148389	Low
Cell_3162	0.697459253016859	Medium
Cell_3163	0.901426553027704	High
Cell_3164	0.61416034726426	Low
Cell_3165	0.538453758927062	Low
Cell_3166	0.889112453907728	High
Cell_3167	0.835069848340936	High
Cell_3168	0.755554836825468	Medium
Cell_3169	0.607001030119136	Low
Cell_3170	0.593846649397165	Low
Cell_3171	0.80557358788792	Medium
Cell_3172	0.519370744819753	Low
Cell_3173	0.614720276673324	Low
Cell_3174	0.911968944827095	High
Cell_3175	0.650184124941006	Low
Cell_3176	0.508045904687606	Low
Cell_3177	0.980791795882396	High
Cell_3178	0.543873346759938	Low
Cell_3179	0.874011698528193	High
Cell_3180	0.918004106264561	High
Cell_3181	0.507990267360583	Low
Cell_3182	0.926430749124847	High
Cell_3183	0.775148632586934	Medium
Cell_3184	0.669843704206869	Medium
Cell_3185	0.662850935943425	Low
Cell_3186	0.819610056001693	Medium
Cell_3187	0.563923648325726	Low
Cell_3188	0.655560550745577	Low
Cell_3189	0.791541303275153	Medium
Cell_3190	0.879598119296134	High
Cell_3191	0.775851570884697	Medium
Cell_3192	0.843893652665429	High
Cell_3193	0.685632168781012	Medium
Cell_3194	0.953373428434134	High
Cell_3195	0.987867661868222	High
Cell_3196	0.883047090726905	High
Cell_3197	0.506133056827821	Low
Cell_3198	0.761301987920888	Medium
Cell_3199	0.899523125728592	High
Cell_3200	0.603727785171941	Low
Cell_3201	0.693140891962685	Medium
Cell_3202	0.771191389416344	Medium
Cell_3203	0.872126541100442	High
Cell_3204	0.666666215867735	Low
Cell_3205	0.662457619095221	Low
Cell_3206	0.711871518404223	Medium
Cell_3207	0.638150674523786	Low
Cell_3208	0.813045074813999	Medium
Cell_3209	0.521798922447488	Low
Cell_3210	0.80326739337761	Medium
Cell_3211	0.708524548448622	Medium
Cell_3212	0.521809511235915	Low
Cell_3213	0.996703870245256	High
Cell_3214	0.813280520495027	Medium
Cell_3215	0.91942007583566	High
Cell_3216	0.698542314930819	Medium
Cell_3217	0.97654449287802	High
Cell_3218	0.68919889011886	Medium
Cell_3219	0.909947543754242	High
Cell_3220	0.503613275708631	Low
Cell_3221	0.936871327110566	High
Cell_3222	0.536971996771172	Low
Cell_3223	0.908352125436068	High
Cell_3224	0.793021518271416	Medium
Cell_3225	0.841373177245259	High
Cell_3226	0.857078861794434	High
Cell_3227	0.64005263929721	Low
Cell_3228	0.836756779113784	High
Cell_3229	0.64851968921721	Low
Cell_3230	0.785522887366824	Medium
Cell_3231	0.527353090699762	Low
Cell_3232	0.673804208403453	Medium
Cell_3233	0.748839542153291	Medium
Cell_3234	0.765844492358156	Medium
Cell_3235	0.907884188694879	High
Cell_3236	0.755163233261555	Medium
Cell_3237	0.924472900805995	High
Cell_3238	0.797096431604587	Medium
Cell_3239	0.768947645672597	Medium
Cell_3240	0.813520206720568	Medium
Cell_3241	0.645986904739402	Low
Cell_3242	0.783619569148868	Medium
Cell_3243	0.999749991227873	High
Cell_3244	0.960226984228939	High
Cell_3245	0.884671596926637	High
Cell_3246	0.921866355813108	High
Cell_3247	0.961139934253879	High
Cell_3248	0.800395068363287	Medium
Cell_3249	0.68390096409712	Medium
Cell_3250	0.87350175040774	High
Cell_3251	0.742430369602516	Medium
Cell_3252	0.502405411214568	Low
Cell_3253	0.836571222869679	High
Cell_3254	0.701823789277114	Medium
Cell_3255	0.976591017330065	High
Cell_3256	0.567185709718615	Low
Cell_3257	0.688859972753562	Medium
Cell_3258	0.949928516405635	High
Cell_3259	0.901670504943468	High
Cell_3260	0.753213671967387	Medium
Cell_3261	0.509046867955476	Low
Cell_3262	0.625136565999128	Low
Cell_3263	0.652994074858725	Low
Cell_3264	0.830862019909546	Medium
Cell_3265	0.549088499508798	Low
Cell_3266	0.982645225478336	High
Cell_3267	0.933611828950234	High
Cell_3268	0.642431285581551	Low
Cell_3269	0.717343618976884	Medium
Cell_3270	0.67047452100087	Medium
Cell_3271	0.67406498757191	Medium
Cell_3272	0.652086609043181	Low
Cell_3273	0.957257984089665	High
Cell_3274	0.641789425630122	Low
Cell_3275	0.933923659496941	High
Cell_3276	0.908345647389069	High
Cell_3277	0.592293561785482	Low
Cell_3278	0.613613238208927	Low
Cell_3279	0.832812918582931	Medium
Cell_3280	0.734039627364837	Medium
Cell_3281	0.554820031975396	Low
Cell_3282	0.572824148810469	Low
Cell_3283	0.658587166690268	Low
Cell_3284	0.803601499181241	Medium
Cell_3285	0.973507631104439	High
Cell_3286	0.711293084779754	Medium
Cell_3287	0.96324428927619	High
Cell_3288	0.549820546875708	Low
Cell_3289	0.933144479524344	High
Cell_3290	0.630244115251116	Low
Cell_3291	0.642016199650243	Low
Cell_3292	0.582929003867321	Low
Cell_3293	0.514978314051405	Low
Cell_3294	0.549059320706874	Low
Cell_3295	0.559928875882179	Low
Cell_3296	0.597075054771267	Low
Cell_3297	0.914796298486181	High
Cell_3298	0.507657130016014	Low
Cell_3299	0.692845453624614	Medium
Cell_3300	0.957178004900925	High
Cell_3301	0.507642832119018	Low
Cell_3302	0.654825500678271	Low
Cell_3303	0.714251344674267	Medium
Cell_3304	0.781065532821231	Medium
Cell_3305	0.960382733494043	High
Cell_3306	0.758461209596135	Medium
Cell_3307	0.870019984897226	High
Cell_3308	0.808923071250319	Medium
Cell_3309	0.602874754811637	Low
Cell_3310	0.754344520391896	Medium
Cell_3311	0.53053117392119	Low
Cell_3312	0.887251063948497	High
Cell_3313	0.602123431977816	Low
Cell_3314	0.928536797291599	High
Cell_3315	0.756885907729156	Medium
Cell_3316	0.625810673693195	Low
Cell_3317	0.906374723417684	High
Cell_3318	0.533501278841868	Low
Cell_3319	0.513096739421599	Low
Cell_3320	0.79812815610785	Medium
Cell_3321	0.923446883214638	High
Cell_3322	0.726199580705725	Medium
Cell_3323	0.751088655320928	Medium
Cell_3324	0.604829803691246	Low
Cell_3325	0.857793095172383	High
Cell_3326	0.768190026748925	Medium
Cell_3327	0.52456971432548	Low
Cell_3328	0.911357440170832	High
Cell_3329	0.62624823267106	Low
Cell_3330	0.760724466992542	Medium
Cell_3331	0.66349605016876	Low
Cell_3332	0.555184420663863	Low
Cell_3333	0.92586608545389	High
Cell_3334	0.812320018419996	Medium
Cell_3335	0.924033011891879	High
Cell_3336	0.563005905714817	Low
Cell_3337	0.834125806344673	High
Cell_3338	0.803966515231878	Medium
Cell_3339	0.972833178704605	High
Cell_3340	0.790312214405276	Medium
Cell_3341	0.651566426502541	Low
Cell_3342	0.967389568686485	High
Cell_3343	0.922179681132548	High
Cell_3344	0.712286677444354	Medium
Cell_3345	0.742832542629912	Medium
Cell_3346	0.884260075981729	High
Cell_3347	0.626138409134001	Low
Cell_3348	0.906019980786368	High
Cell_3349	0.91104770405218	High
Cell_3350	0.708668520790525	Medium
Cell_3351	0.958187972661108	High
Cell_3352	0.535437836544588	Low
Cell_3353	0.905048042419367	High
Cell_3354	0.742952235625125	Medium
Cell_3355	0.652617362560704	Low
Cell_3356	0.80893691664096	Medium
Cell_3357	0.659626685432158	Low
Cell_3358	0.826168406871147	Medium
Cell_3359	0.957924153190106	High
Cell_3360	0.784539515618235	Medium
Cell_3361	0.8189453529194	Medium
Cell_3362	0.708034990355372	Medium
Cell_3363	0.898305075592361	High
Cell_3364	0.931138097075745	High
Cell_3365	0.683708561002277	Medium
Cell_3366	0.74396928481292	Medium
Cell_3367	0.94817593600601	High
Cell_3368	0.73191142489668	Medium
Cell_3369	0.60466399951838	Low
Cell_3370	0.838128147996031	High
Cell_3371	0.86706490709912	High
Cell_3372	0.826347081223503	Medium
Cell_3373	0.603457108838484	Low
Cell_3374	0.98038577020634	High
Cell_3375	0.503448582487181	Low
Cell_3376	0.951083276188001	High
Cell_3377	0.544821430114098	Low
Cell_3378	0.918547388515435	High
Cell_3379	0.777103020809591	Medium
Cell_3380	0.801708465092815	Medium
Cell_3381	0.905680496478453	High
Cell_3382	0.631487312493846	Low
Cell_3383	0.519973473157734	Low
Cell_3384	0.569143681321293	Low
Cell_3385	0.552694916492328	Low
Cell_3386	0.587702910299413	Low
Cell_3387	0.980589977581985	High
Cell_3388	0.597014320781454	Low
Cell_3389	0.666090383892879	Low
Cell_3390	0.84615032421425	High
Cell_3391	0.846733207930811	High
Cell_3392	0.643053294159472	Low
Cell_3393	0.649559626705013	Low
Cell_3394	0.714976956951432	Medium
Cell_3395	0.691314580384642	Medium
Cell_3396	0.953408258152194	High
Cell_3397	0.767380649107508	Medium
Cell_3398	0.803703685640357	Medium
Cell_3399	0.752186526544392	Medium
Cell_3400	0.752205351600423	Medium
Cell_3401	0.711825854727067	Medium
Cell_3402	0.608767350902781	Low
Cell_3403	0.659625109168701	Low
Cell_3404	0.620810063788667	Low
Cell_3405	0.500576192513108	Low
Cell_3406	0.611908580525778	Low
Cell_3407	0.984582311008126	High
Cell_3408	0.716201432631351	Medium
Cell_3409	0.981653564260341	High
Cell_3410	0.62791005789768	Low
Cell_3411	0.567715269513428	Low
Cell_3412	0.781296013272367	Medium
Cell_3413	0.716624670545571	Medium
Cell_3414	0.931447063223459	High
Cell_3415	0.957738472265191	High
Cell_3416	0.809154465678148	Medium
Cell_3417	0.920465315575711	High
Cell_3418	0.644127559149638	Low
Cell_3419	0.949564267299138	High
Cell_3420	0.57055162161123	Low
Cell_3421	0.570958431693725	Low
Cell_3422	0.789783789543435	Medium
Cell_3423	0.997510384069756	High
Cell_3424	0.766739926184528	Medium
Cell_3425	0.564255287521519	Low
Cell_3426	0.588559702504426	Low
Cell_3427	0.887275136657991	High
Cell_3428	0.825255551142618	Medium
Cell_3429	0.778087019687518	Medium
Cell_3430	0.872753576375544	High
Cell_3431	0.671606438001618	Medium
Cell_3432	0.695620114682242	Medium
Cell_3433	0.676094780908898	Medium
Cell_3434	0.811396052711643	Medium
Cell_3435	0.580372965079732	Low
Cell_3436	0.623217766173184	Low
Cell_3437	0.973834460601211	High
Cell_3438	0.994170812424272	High
Cell_3439	0.767831489443779	Medium
Cell_3440	0.522653843276203	Low
Cell_3441	0.801133227301762	Medium
Cell_3442	0.860839658649638	High
Cell_3443	0.791511438204907	Medium
Cell_3444	0.763236722094007	Medium
Cell_3445	0.676883372827433	Medium
Cell_3446	0.54003089258913	Low
Cell_3447	0.564196408144198	Low
Cell_3448	0.682937694829889	Medium
Cell_3449	0.800073247752152	Medium
Cell_3450	0.618921684334055	Low
Cell_3451	0.509073027176782	Low
Cell_3452	0.654936464852653	Low
Cell_3453	0.539006329956464	Low
Cell_3454	0.62545621173922	Low
Cell_3455	0.570437469752505	Low
Cell_3456	0.685057374066673	Medium
Cell_3457	0.570182727067731	Low
Cell_3458	0.783998333034106	Medium
Cell_3459	0.771340203471482	Medium
Cell_3460	0.581846541375853	Low
Cell_3461	0.972516371286474	High
Cell_3462	0.812946281977929	Medium
Cell_3463	0.532422585762106	Low
Cell_3464	0.590459138038568	Low
Cell_3465	0.833869067719206	High
Cell_3466	0.953363438486122	High
Cell_3467	0.90790935815312	High
Cell_3468	0.72123721987009	Medium
Cell_3469	0.580600707209669	Low
Cell_3470	0.582886508316733	Low
Cell_3471	0.73947293497622	Medium
Cell_3472	0.697931340662763	Medium
Cell_3473	0.897459829808213	High
Cell_3474	0.884918546886183	High
Cell_3475	0.699582476634532	Medium
Cell_3476	0.815098397433758	Medium
Cell_3477	0.706334557267837	Medium
Cell_3478	0.682695375289768	Medium
Cell_3479	0.810427441378124	Medium
Cell_3480	0.977979016141035	High
Cell_3481	0.738036269904114	Medium
Cell_3482	0.81023188540712	Medium
Cell_3483	0.644612043513916	Low
Cell_3484	0.703783861128613	Medium
Cell_3485	0.722438593045808	Medium
Cell_3486	0.641766844899394	Low
Cell_3487	0.985069477581419	High
Cell_3488	0.94129941961728	High
Cell_3489	0.904425320448354	High
Cell_3490	0.854113226989284	High
Cell_3491	0.590100801433437	Low
Cell_3492	0.531987854861654	Low
Cell_3493	0.553290505427867	Low
Cell_3494	0.924092159140855	High
Cell_3495	0.679715104284696	Medium
Cell_3496	0.892500297515653	High
Cell_3497	0.954019422177225	High
Cell_3498	0.81671235896647	Medium
Cell_3499	0.807558144209906	Medium
Cell_3500	0.533769952016883	Low
Cell_3501	0.620746941189282	Low
Cell_3502	0.705389101407491	Medium
Cell_3503	0.905587506014854	High
Cell_3504	0.689570612972602	Medium
Cell_3505	0.723475115257315	Medium
Cell_3506	0.785253891255707	Medium
Cell_3507	0.565606184653006	Low
Cell_3508	0.506509184255265	Low
Cell_3509	0.838834863738157	High
Cell_3510	0.917577805463225	High
Cell_3511	0.968131740577519	High
Cell_3512	0.529225306934677	Low
Cell_3513	0.834012897103094	High
Cell_3514	0.692928270320408	Medium
Cell_3515	0.788064521970227	Medium
Cell_3516	0.569407088914886	Low
Cell_3517	0.627916926634498	Low
Cell_3518	0.656530442065559	Low
Cell_3519	0.857558903400786	High
Cell_3520	0.594339764444157	Low
Cell_3521	0.57109064492397	Low
Cell_3522	0.787055808235891	Medium
Cell_3523	0.524575136369094	Low
Cell_3524	0.717503825784661	Medium
Cell_3525	0.741355080739595	Medium
Cell_3526	0.732408450334333	Medium
Cell_3527	0.743100968538783	Medium
Cell_3528	0.868792442488484	High
Cell_3529	0.995493155904114	High
Cell_3530	0.920204179361463	High
Cell_3531	0.555963161052205	Low
Cell_3532	0.930710938060656	High
Cell_3533	0.783925643889233	Medium
Cell_3534	0.841639459948055	High
Cell_3535	0.894802739378065	High
Cell_3536	0.701262766611762	Medium
Cell_3537	0.926638594712131	High
Cell_3538	0.594802766223438	Low
Cell_3539	0.747860816540197	Medium
Cell_3540	0.56002217461355	Low
Cell_3541	0.61433165310882	Low
Cell_3542	0.952748948242515	High
Cell_3543	0.736887436592951	Medium
Cell_3544	0.770238389610313	Medium
Cell_3545	0.986897659488022	High
Cell_3546	0.986214510747232	High
Cell_3547	0.842679734807462	High
Cell_3548	0.88997957657557	High
Cell_3549	0.510226608719677	Low
Cell_3550	0.864232870284468	High
Cell_3551	0.961349222925492	High
Cell_3552	0.72022889892105	Medium
Cell_3553	0.852787390584126	High
Cell_3554	0.908362395479344	High
Cell_3555	0.743304656702094	Medium
Cell_3556	0.921499708783813	High
Cell_3557	0.7464369131485	Medium
Cell_3558	0.508834609179758	Low
Cell_3559	0.720232628984377	Medium
Cell_3560	0.738962331437506	Medium
Cell_3561	0.800620286958292	Medium
Cell_3562	0.721623361692764	Medium
Cell_3563	0.653588721412234	Low
Cell_3564	0.836494608200155	High
Cell_3565	0.804557132069021	Medium
Cell_3566	0.986839270568453	High
Cell_3567	0.587917356169783	Low
Cell_3568	0.98661323741544	High
Cell_3569	0.789658569381572	Medium
Cell_3570	0.869062630226836	High
Cell_3571	0.932908944552764	High
Cell_3572	0.823743051965721	Medium
Cell_3573	0.847348058945499	High
Cell_3574	0.997952719102614	High
Cell_3575	0.924686699989252	High
Cell_3576	0.88291111914441	High
Cell_3577	0.568832661607303	Low
Cell_3578	0.547594467061572	Low
Cell_3579	0.760924113448709	Medium
Cell_3580	0.59623048605863	Low
Cell_3581	0.865732589038089	High
Cell_3582	0.747293489403091	Medium
Cell_3583	0.571379576693289	Low
Cell_3584	0.920608484535478	High
Cell_3585	0.970651979674585	High
Cell_3586	0.638983738492243	Low
Cell_3587	0.575189643888734	Low
Cell_3588	0.853336721309461	High
Cell_3589	0.782669297186658	Medium
Cell_3590	0.545251220464706	Low
Cell_3591	0.780170203535818	Medium
Cell_3592	0.807630031602457	Medium
Cell_3593	0.774209967814386	Medium
Cell_3594	0.696745474357158	Medium
Cell_3595	0.708334075286984	Medium
Cell_3596	0.952455460792407	High
Cell_3597	0.836810992099345	High
Cell_3598	0.977395116002299	High
Cell_3599	0.575615923386067	Low
Cell_3600	0.779870819067582	Medium
Cell_3601	0.549317875411361	Low
Cell_3602	0.811724983388558	Medium
Cell_3603	0.628186379908584	Low
Cell_3604	0.739633282297291	Medium
Cell_3605	0.738571753143333	Medium
Cell_3606	0.915245708194561	High
Cell_3607	0.947788756340742	High
Cell_3608	0.788437860552222	Medium
Cell_3609	0.971897545736283	High
Cell_3610	0.645917652407661	Low
Cell_3611	0.812659638235345	Medium
Cell_3612	0.810091931722127	Medium
Cell_3613	0.82430892623961	Medium
Cell_3614	0.617455304134637	Low
Cell_3615	0.701876466511749	Medium
Cell_3616	0.585474910563789	Low
Cell_3617	0.759581514401361	Medium
Cell_3618	0.792180690099485	Medium
Cell_3619	0.540039090206847	Low
Cell_3620	0.864451262634248	High
Cell_3621	0.807033264660276	Medium
Cell_3622	0.835447880090214	High
Cell_3623	0.648066779715009	Low
Cell_3624	0.680284250876866	Medium
Cell_3625	0.815533144283108	Medium
Cell_3626	0.980052968370728	High
Cell_3627	0.682339185033925	Medium
Cell_3628	0.59899495949503	Low
Cell_3629	0.627054381766357	Low
Cell_3630	0.742651339736767	Medium
Cell_3631	0.706640824442729	Medium
Cell_3632	0.664122665068135	Low
Cell_3633	0.678422485245392	Medium
Cell_3634	0.84192962711677	High
Cell_3635	0.931574632530101	High
Cell_3636	0.73448436812032	Medium
Cell_3637	0.791428548865952	Medium
Cell_3638	0.749279984040186	Medium
Cell_3639	0.83365392871201	High
Cell_3640	0.843936631223187	High
Cell_3641	0.553664962528273	Low
Cell_3642	0.556104634306394	Low
Cell_3643	0.966390087967739	High
Cell_3644	0.710937937605195	Medium
Cell_3645	0.781655742670409	Medium
Cell_3646	0.97812109393999	High
Cell_3647	0.597960536368191	Low
Cell_3648	0.611873222631402	Low
Cell_3649	0.810678488225676	Medium
Cell_3650	0.917283318820409	High
Cell_3651	0.903984187403694	High
Cell_3652	0.575536726391874	Low
Cell_3653	0.541614332585596	Low
Cell_3654	0.889465311076492	High
Cell_3655	0.977248126408085	High
Cell_3656	0.809200715390034	Medium
Cell_3657	0.718608151422814	Medium
Cell_3658	0.832210739608854	Medium
Cell_3659	0.934446206083521	High
Cell_3660	0.751310726744123	Medium
Cell_3661	0.76440151350107	Medium
Cell_3662	0.885371769079939	High
Cell_3663	0.6848924967926	Medium
Cell_3664	0.970251348917373	High
Cell_3665	0.516629386343993	Low
Cell_3666	0.669138747965917	Medium
Cell_3667	0.567814274225384	Low
Cell_3668	0.668562384438701	Medium
Cell_3669	0.741756150964648	Medium
Cell_3670	0.878578378586099	High
Cell_3671	0.89806149690412	High
Cell_3672	0.708229310344905	Medium
Cell_3673	0.514969911659136	Low
Cell_3674	0.969176002661698	High
Cell_3675	0.95775131857954	High
Cell_3676	0.806056775618345	Medium
Cell_3677	0.959546040277928	High
Cell_3678	0.813129511545412	Medium
Cell_3679	0.563226828235202	Low
Cell_3680	0.57132081896998	Low
Cell_3681	0.840821930207312	High
Cell_3682	0.961512408568524	High
Cell_3683	0.575326214544475	Low
Cell_3684	0.942423422588035	High
Cell_3685	0.725091310567223	Medium
Cell_3686	0.523334996309131	Low
Cell_3687	0.911734022316523	High
Cell_3688	0.983142834505998	High
Cell_3689	0.903697894653305	High
Cell_3690	0.648126363172196	Low
Cell_3691	0.598946035490371	Low
Cell_3692	0.600836462923326	Low
Cell_3693	0.674756343243644	Medium
Cell_3694	0.612042431719601	Low
Cell_3695	0.582245855010115	Low
Cell_3696	0.546364975511096	Low
Cell_3697	0.816449946491048	Medium
Cell_3698	0.892394171678461	High
Cell_3699	0.529744649073109	Low
Cell_3700	0.542149827349931	Low
Cell_3701	0.502138861920685	Low
Cell_3702	0.571110357414	Low
Cell_3703	0.964596851845272	High
Cell_3704	0.580942411557771	Low
Cell_3705	0.994250574964099	High
Cell_3706	0.852111629792489	High
Cell_3707	0.66227127739694	Low
Cell_3708	0.664042616728693	Low
Cell_3709	0.888351037865505	High
Cell_3710	0.749301564064808	Medium
Cell_3711	0.74850342492573	Medium
Cell_3712	0.633187420084141	Low
Cell_3713	0.96490071748849	High
Cell_3714	0.838772891554981	High
Cell_3715	0.855129916104488	High
Cell_3716	0.640897037344985	Low
Cell_3717	0.790345971472561	Medium
Cell_3718	0.977128402213566	High
Cell_3719	0.517999274190515	Low
Cell_3720	0.755117971100844	Medium
Cell_3721	0.930292977718636	High
Cell_3722	0.638746183481999	Low
Cell_3723	0.681424539885484	Medium
Cell_3724	0.958258751546964	High
Cell_3725	0.540117687196471	Low
Cell_3726	0.756362318643369	Medium
Cell_3727	0.710018923040479	Medium
Cell_3728	0.579024733277038	Low
Cell_3729	0.724778995499946	Medium
Cell_3730	0.584810368251055	Low
Cell_3731	0.927623604307882	High
Cell_3732	0.844066585530527	High
Cell_3733	0.560762618202716	Low
Cell_3734	0.559558005654253	Low
Cell_3735	0.644271938828751	Low
Cell_3736	0.970117798540741	High
Cell_3737	0.965820184792392	High
Cell_3738	0.591464254423045	Low
Cell_3739	0.956436870503239	High
Cell_3740	0.533228915766813	Low
Cell_3741	0.938814384862781	High
Cell_3742	0.529405262204818	Low
Cell_3743	0.97584793670103	High
Cell_3744	0.580034703947604	Low
Cell_3745	0.790417678304948	Medium
Cell_3746	0.855708345072344	High
Cell_3747	0.640161259099841	Low
Cell_3748	0.513315839110874	Low
Cell_3749	0.855311226216145	High
Cell_3750	0.656373409437947	Low
Cell_3751	0.927568528102711	High
Cell_3752	0.735909653361887	Medium
Cell_3753	0.996051414287649	High
Cell_3754	0.538931973045692	Low
Cell_3755	0.512354068807326	Low
Cell_3756	0.787584253121167	Medium
Cell_3757	0.803831991041079	Medium
Cell_3758	0.502182604628615	Low
Cell_3759	0.871849996969104	High
Cell_3760	0.523388360161334	Low
Cell_3761	0.739114552619867	Medium
Cell_3762	0.969277522875927	High
Cell_3763	0.529818845214322	Low
Cell_3764	0.976820450858213	High
Cell_3765	0.885402552201413	High
Cell_3766	0.925774700124748	High
Cell_3767	0.608982300618663	Low
Cell_3768	0.997236373834312	High
Cell_3769	0.846761530148797	High
Cell_3770	0.64356656302698	Low
Cell_3771	0.908971216646023	High
Cell_3772	0.979712229571305	High
Cell_3773	0.950210751383565	High
Cell_3774	0.563419684651308	Low
Cell_3775	0.529816383030266	Low
Cell_3776	0.909206464537419	High
Cell_3777	0.930158187751658	High
Cell_3778	0.522599815274589	Low
Cell_3779	0.612265255884267	Low
Cell_3780	0.852408967446536	High
Cell_3781	0.549347831052728	Low
Cell_3782	0.507945537450723	Low
Cell_3783	0.95281542208977	High
Cell_3784	0.524516734760255	Low
Cell_3785	0.937078102491796	High
Cell_3786	0.560285144951195	Low
Cell_3787	0.702082062023692	Medium
Cell_3788	0.614961491548456	Low
Cell_3789	0.888117704656906	High
Cell_3790	0.788162583019584	Medium
Cell_3791	0.597402377752587	Low
Cell_3792	0.712378680240363	Medium
Cell_3793	0.719987698015757	Medium
Cell_3794	0.954423227347434	High
Cell_3795	0.731332251103595	Medium
Cell_3796	0.965798922115937	High
Cell_3797	0.69472744630184	Medium
Cell_3798	0.902631723554805	High
Cell_3799	0.884277859935537	High
Cell_3800	0.670453644939698	Medium
Cell_3801	0.968946719309315	High
Cell_3802	0.751915639964864	Medium
Cell_3803	0.662138654035516	Low
Cell_3804	0.721322722267359	Medium
Cell_3805	0.74348673876375	Medium
Cell_3806	0.920801320346072	High
Cell_3807	0.974579705740325	High
Cell_3808	0.735184906166978	Medium
Cell_3809	0.685530991875567	Medium
Cell_3810	0.612954257638194	Low
Cell_3811	0.50230331311468	Low
Cell_3812	0.854718678863719	High
Cell_3813	0.848184171365574	High
Cell_3814	0.507347475737333	Low
Cell_3815	0.593841345980763	Low
Cell_3816	0.768427016795613	Medium
Cell_3817	0.579504589783028	Low
Cell_3818	0.623004993889481	Low
Cell_3819	0.961157496203668	High
Cell_3820	0.681552303838544	Medium
Cell_3821	0.996408689417876	High
Cell_3822	0.862862321431749	High
Cell_3823	0.574610234121792	Low
Cell_3824	0.795951012405567	Medium
Cell_3825	0.924367744475603	High
Cell_3826	0.866997228586115	High
Cell_3827	0.73124792939052	Medium
Cell_3828	0.755543443956412	Medium
Cell_3829	0.778191977413371	Medium
Cell_3830	0.600397824309766	Low
Cell_3831	0.944595470791683	High
Cell_3832	0.577191996970214	Low
Cell_3833	0.792299780528992	Medium
Cell_3834	0.740468487492763	Medium
Cell_3835	0.598641607328318	Low
Cell_3836	0.989212235668674	High
Cell_3837	0.65951573185157	Low
Cell_3838	0.52239434805233	Low
Cell_3839	0.876843045349233	High
Cell_3840	0.783429474453442	Medium
Cell_3841	0.504873496014625	Low
Cell_3842	0.650377035373822	Low
Cell_3843	0.931647603982128	High
Cell_3844	0.616074183839373	Low
Cell_3845	0.529269902035594	Low
Cell_3846	0.855524955783039	High
Cell_3847	0.7543742650887	Medium
Cell_3848	0.702473519719206	Medium
Cell_3849	0.712256959057413	Medium
Cell_3850	0.956982892239466	High
Cell_3851	0.951003245776519	High
Cell_3852	0.609032641164958	Low
Cell_3853	0.787447273498401	Medium
Cell_3854	0.520326568163	Low
Cell_3855	0.770298755727708	Medium
Cell_3856	0.556414231192321	Low
Cell_3857	0.878726933849975	High
Cell_3858	0.555572089739144	Low
Cell_3859	0.602057200507261	Low
Cell_3860	0.883851906633936	High
Cell_3861	0.711172332637943	Medium
Cell_3862	0.77347699040547	Medium
Cell_3863	0.940259418683127	High
Cell_3864	0.863814725773409	High
Cell_3865	0.876423094421625	High
Cell_3866	0.80036947503686	Medium
Cell_3867	0.550533369649202	Low
Cell_3868	0.913111353060231	High
Cell_3869	0.869124478194863	High
Cell_3870	0.941487826989032	High
Cell_3871	0.542082504136488	Low
Cell_3872	0.914736251696013	High
Cell_3873	0.637408144306391	Low
Cell_3874	0.667107929941267	Medium
Cell_3875	0.943518522195518	High
Cell_3876	0.595663036918268	Low
Cell_3877	0.506095668883063	Low
Cell_3878	0.852672110660933	High
Cell_3879	0.518809359404258	Low
Cell_3880	0.911262762267143	High
Cell_3881	0.951717269606888	High
Cell_3882	0.583228806033731	Low
Cell_3883	0.603797733550891	Low
Cell_3884	0.897940087132156	High
Cell_3885	0.946598149137571	High
Cell_3886	0.621841475716792	Low
Cell_3887	0.71659661422018	Medium
Cell_3888	0.699076653225347	Medium
Cell_3889	0.832796387490816	Medium
Cell_3890	0.652598448563367	Low
Cell_3891	0.895985457464121	High
Cell_3892	0.670613396563567	Medium
Cell_3893	0.628727435832843	Low
Cell_3894	0.501980761648156	Low
Cell_3895	0.690169432433322	Medium
Cell_3896	0.799713284359314	Medium
Cell_3897	0.669517694041133	Medium
Cell_3898	0.587892120471224	Low
Cell_3899	0.998784677241929	High
Cell_3900	0.632699804380536	Low
Cell_3901	0.775096123921685	Medium
Cell_3902	0.567622333182953	Low
Cell_3903	0.840911108069122	High
Cell_3904	0.725175532745197	Medium
Cell_3905	0.683322282973677	Medium
Cell_3906	0.693065670202486	Medium
Cell_3907	0.702235597185791	Medium
Cell_3908	0.913782360497862	High
Cell_3909	0.958007395616733	High
Cell_3910	0.880601463606581	High
Cell_3911	0.683674340951256	Medium
Cell_3912	0.845694047049619	High
Cell_3913	0.754016339895315	Medium
Cell_3914	0.509712968720123	Low
Cell_3915	0.823449569987133	Medium
Cell_3916	0.811503832228482	Medium
Cell_3917	0.666485554655083	Low
Cell_3918	0.513143418240361	Low
Cell_3919	0.987473679590039	High
Cell_3920	0.995637428481132	High
Cell_3921	0.538289904361591	Low
Cell_3922	0.76897243631538	Medium
Cell_3923	0.988926371559501	High
Cell_3924	0.554837359697558	Low
Cell_3925	0.68128608900588	Medium
Cell_3926	0.74990967893973	Medium
Cell_3927	0.956314200768247	High
Cell_3928	0.786030417308211	Medium
Cell_3929	0.51139728736598	Low
Cell_3930	0.927614812972024	High
Cell_3931	0.915242120856419	High
Cell_3932	0.939075531554408	High
Cell_3933	0.904801094671711	High
Cell_3934	0.500032668351196	Low
Cell_3935	0.550912866485305	Low
Cell_3936	0.917412938433699	High
Cell_3937	0.610573698068038	Low
