Regulator	Target	Edge_Value	Source	Gold_Standard_Value
G110	G329	1	IEntropy_True_Positive	1
G309	G329	1	IEntropy_True_Positive	1
G11	G329	1	IEntropy_True_Positive	1
G254	G329	1	IEntropy_True_Positive	1
G284	G329	1	IEntropy_True_Positive	1
G219	G329	1	IEntropy_True_Positive	1
G116	G329	1	IEntropy_True_Positive	1
G36	G329	1	IEntropy_True_Positive	1
G299	G329	1	IEntropy_True_Positive	1
G89	G329	1	IEntropy_True_Positive	1
G138	G329	1	IEntropy_True_Positive	1
G216	G329	1	IEntropy_True_Positive	1
G332	G329	1	IEntropy_True_Positive	1
G188	G329	1	IEntropy_True_Positive	1
G4	G329	1	IEntropy_True_Positive	1
G197	G329	1	IEntropy_True_Positive	1
G10	G329	1	IEntropy_True_Positive	1
G23	G329	1	IEntropy_True_Positive	1
G113	G329	1	IEntropy_True_Positive	1
G183	G329	1	IEntropy_True_Positive	1
G73	G329	1	IEntropy_True_Positive	1
G151	G329	1	IEntropy_True_Positive	1
G92	G329	1	IEntropy_True_Positive	1
G281	G329	1	IEntropy_True_Positive	1
G150	G329	1	IEntropy_True_Positive	1
G244	G329	1	IEntropy_True_Positive	1
G167	G329	1	IEntropy_True_Positive	1
G19	G329	1	IEntropy_True_Positive	1
G145	G329	1	IEntropy_True_Positive	1
G22	G329	1	IEntropy_True_Positive	1
G178	G329	1	IEntropy_True_Positive	1
G209	G329	1	IEntropy_True_Positive	1
G313	G329	1	IEntropy_True_Positive	1
G31	G329	1	IEntropy_True_Positive	1
G57	G329	1	IEntropy_True_Positive	1
G277	G329	1	IEntropy_True_Positive	1
G192	G329	1	IEntropy_True_Positive	1
G305	G329	1	IEntropy_True_Positive	1
G280	G329	1	IEntropy_True_Positive	1
G268	G329	1	IEntropy_True_Positive	1
G315	G329	1	IEntropy_True_Positive	1
G48	G329	1	IEntropy_True_Positive	1
G208	G329	1	IEntropy_True_Positive	1
G55	G329	1	IEntropy_True_Positive	1
G162	G329	1	IEntropy_True_Positive	1
G193	G329	1	IEntropy_True_Positive	1
G69	G329	1	IEntropy_True_Positive	1
G282	G329	1	IEntropy_True_Positive	1
G278	G329	1	IEntropy_True_Positive	1
G264	G329	1	IEntropy_True_Positive	1
G210	G329	1	IEntropy_True_Positive	1
G328	G329	1	IEntropy_True_Positive	1
G333	G329	1	IEntropy_True_Positive	1
G125	G329	1	IEntropy_True_Positive	1
G176	G329	1	IEntropy_True_Positive	1
G121	G329	1	IEntropy_True_Positive	1
G84	G329	1	IEntropy_True_Positive	1
G202	G329	1	IEntropy_True_Positive	1
G140	G329	1	IEntropy_True_Positive	1
G66	G329	1	IEntropy_True_Positive	1
G6	G329	1	IEntropy_True_Positive	1
G168	G329	1	IEntropy_True_Positive	1
G199	G329	1	IEntropy_True_Positive	1
G220	G329	1	IEntropy_True_Positive	1
G179	G329	1	IEntropy_True_Positive	1
G86	G329	1	IEntropy_True_Positive	1
G207	G329	1	IEntropy_True_Positive	1
G235	G329	1	IEntropy_True_Positive	1
G82	G329	1	IEntropy_True_Positive	1
G323	G329	1	IEntropy_True_Positive	1
G172	G329	1	IEntropy_True_Positive	1
G259	G4213	1	IEntropy_True_Positive	1
G7	G4213	1	IEntropy_True_Positive	1
G76	G4213	1	IEntropy_True_Positive	1
G13	G4213	1	IEntropy_True_Positive	1
G187	G4213	1	IEntropy_True_Positive	1
G110	G4213	1	IEntropy_True_Positive	1
G309	G4213	1	IEntropy_True_Positive	1
G11	G4213	1	IEntropy_True_Positive	1
G254	G4213	1	IEntropy_True_Positive	1
G284	G4213	1	IEntropy_True_Positive	1
G219	G4213	1	IEntropy_True_Positive	1
G116	G4213	1	IEntropy_True_Positive	1
G36	G4213	1	IEntropy_True_Positive	1
G299	G4213	1	IEntropy_True_Positive	1
G89	G4213	1	IEntropy_True_Positive	1
G138	G4213	1	IEntropy_True_Positive	1
G216	G4213	1	IEntropy_True_Positive	1
G332	G4213	1	IEntropy_True_Positive	1
G188	G4213	1	IEntropy_True_Positive	1
G4	G4213	1	IEntropy_True_Positive	1
G197	G4213	1	IEntropy_True_Positive	1
G10	G4213	1	IEntropy_True_Positive	1
G23	G4213	1	IEntropy_True_Positive	1
G113	G4213	1	IEntropy_True_Positive	1
G183	G4213	1	IEntropy_True_Positive	1
G73	G4213	1	IEntropy_True_Positive	1
G151	G4213	1	IEntropy_True_Positive	1
G92	G4213	1	IEntropy_True_Positive	1
G281	G4213	1	IEntropy_True_Positive	1
G150	G4213	1	IEntropy_True_Positive	1
G244	G4213	1	IEntropy_True_Positive	1
G167	G4213	1	IEntropy_True_Positive	1
G19	G4213	1	IEntropy_True_Positive	1
G145	G4213	1	IEntropy_True_Positive	1
G22	G4213	1	IEntropy_True_Positive	1
G178	G4213	1	IEntropy_True_Positive	1
G209	G4213	1	IEntropy_True_Positive	1
G313	G4213	1	IEntropy_True_Positive	1
G31	G4213	1	IEntropy_True_Positive	1
G57	G4213	1	IEntropy_True_Positive	1
G277	G4213	1	IEntropy_True_Positive	1
G192	G4213	1	IEntropy_True_Positive	1
G305	G4213	1	IEntropy_True_Positive	1
G280	G4213	1	IEntropy_True_Positive	1
G268	G4213	1	IEntropy_True_Positive	1
G315	G4213	1	IEntropy_True_Positive	1
G48	G4213	1	IEntropy_True_Positive	1
G208	G4213	1	IEntropy_True_Positive	1
G55	G4213	1	IEntropy_True_Positive	1
G162	G4213	1	IEntropy_True_Positive	1
G193	G4213	1	IEntropy_True_Positive	1
G69	G4213	1	IEntropy_True_Positive	1
G282	G4213	1	IEntropy_True_Positive	1
G278	G4213	1	IEntropy_True_Positive	1
G264	G4213	1	IEntropy_True_Positive	1
G210	G4213	1	IEntropy_True_Positive	1
G328	G4213	1	IEntropy_True_Positive	1
G333	G4213	1	IEntropy_True_Positive	1
G125	G4213	1	IEntropy_True_Positive	1
G176	G4213	1	IEntropy_True_Positive	1
G121	G4213	1	IEntropy_True_Positive	1
G84	G4213	1	IEntropy_True_Positive	1
G202	G4213	1	IEntropy_True_Positive	1
G140	G4213	1	IEntropy_True_Positive	1
G66	G4213	1	IEntropy_True_Positive	1
G6	G4213	1	IEntropy_True_Positive	1
G168	G4213	1	IEntropy_True_Positive	1
G199	G4213	1	IEntropy_True_Positive	1
G220	G4213	1	IEntropy_True_Positive	1
G179	G4213	1	IEntropy_True_Positive	1
G86	G4213	1	IEntropy_True_Positive	1
G207	G4213	1	IEntropy_True_Positive	1
G235	G4213	1	IEntropy_True_Positive	1
G82	G4213	1	IEntropy_True_Positive	1
G323	G4213	1	IEntropy_True_Positive	1
G172	G4213	1	IEntropy_True_Positive	1
G259	G2808	1	IEntropy_True_Positive	1
G7	G2808	1	IEntropy_True_Positive	1
G76	G2808	1	IEntropy_True_Positive	1
G13	G2808	1	IEntropy_True_Positive	1
G187	G2808	1	IEntropy_True_Positive	1
G110	G2808	1	IEntropy_True_Positive	1
G309	G2808	1	IEntropy_True_Positive	1
G11	G2808	1	IEntropy_True_Positive	1
G254	G2808	1	IEntropy_True_Positive	1
G284	G2808	1	IEntropy_True_Positive	1
G219	G2808	1	IEntropy_True_Positive	1
G116	G2808	1	IEntropy_True_Positive	1
G36	G2808	1	IEntropy_True_Positive	1
G299	G2808	1	IEntropy_True_Positive	1
G89	G2808	1	IEntropy_True_Positive	1
G138	G2808	1	IEntropy_True_Positive	1
G216	G2808	1	IEntropy_True_Positive	1
G332	G2808	1	IEntropy_True_Positive	1
G188	G2808	1	IEntropy_True_Positive	1
G4	G2808	1	IEntropy_True_Positive	1
G197	G2808	1	IEntropy_True_Positive	1
G10	G2808	1	IEntropy_True_Positive	1
G23	G2808	1	IEntropy_True_Positive	1
G113	G2808	1	IEntropy_True_Positive	1
G183	G2808	1	IEntropy_True_Positive	1
G73	G2808	1	IEntropy_True_Positive	1
G151	G2808	1	IEntropy_True_Positive	1
G92	G2808	1	IEntropy_True_Positive	1
G281	G2808	1	IEntropy_True_Positive	1
G150	G2808	1	IEntropy_True_Positive	1
G244	G2808	1	IEntropy_True_Positive	1
G167	G2808	1	IEntropy_True_Positive	1
G19	G2808	1	IEntropy_True_Positive	1
G145	G2808	1	IEntropy_True_Positive	1
G22	G2808	1	IEntropy_True_Positive	1
G178	G2808	1	IEntropy_True_Positive	1
G209	G2808	1	IEntropy_True_Positive	1
G313	G2808	1	IEntropy_True_Positive	1
G31	G2808	1	IEntropy_True_Positive	1
G57	G2808	1	IEntropy_True_Positive	1
G277	G2808	1	IEntropy_True_Positive	1
G192	G2808	1	IEntropy_True_Positive	1
G305	G2808	1	IEntropy_True_Positive	1
G280	G2808	1	IEntropy_True_Positive	1
G268	G2808	1	IEntropy_True_Positive	1
G315	G2808	1	IEntropy_True_Positive	1
G48	G2808	1	IEntropy_True_Positive	1
G208	G2808	1	IEntropy_True_Positive	1
G55	G2808	1	IEntropy_True_Positive	1
G162	G2808	1	IEntropy_True_Positive	1
G193	G2808	1	IEntropy_True_Positive	1
G69	G2808	1	IEntropy_True_Positive	1
G282	G2808	1	IEntropy_True_Positive	1
G278	G2808	1	IEntropy_True_Positive	1
G264	G2808	1	IEntropy_True_Positive	1
G210	G2808	1	IEntropy_True_Positive	1
G328	G2808	1	IEntropy_True_Positive	1
G333	G2808	1	IEntropy_True_Positive	1
G125	G2808	1	IEntropy_True_Positive	1
G176	G2808	1	IEntropy_True_Positive	1
G121	G2808	1	IEntropy_True_Positive	1
G84	G2808	1	IEntropy_True_Positive	1
G202	G2808	1	IEntropy_True_Positive	1
G140	G2808	1	IEntropy_True_Positive	1
G66	G2808	1	IEntropy_True_Positive	1
G6	G2808	1	IEntropy_True_Positive	1
G168	G2808	1	IEntropy_True_Positive	1
G199	G2808	1	IEntropy_True_Positive	1
G220	G2808	1	IEntropy_True_Positive	1
G179	G2808	1	IEntropy_True_Positive	1
G86	G2808	1	IEntropy_True_Positive	1
G207	G2808	1	IEntropy_True_Positive	1
G235	G2808	1	IEntropy_True_Positive	1
G82	G2808	1	IEntropy_True_Positive	1
G323	G2808	1	IEntropy_True_Positive	1
G172	G2808	1	IEntropy_True_Positive	1
G259	G1062	1	IEntropy_True_Positive	1
G7	G1062	1	IEntropy_True_Positive	1
G76	G1062	1	IEntropy_True_Positive	1
G13	G1062	1	IEntropy_True_Positive	1
G187	G1062	1	IEntropy_True_Positive	1
G110	G1062	1	IEntropy_True_Positive	1
G309	G1062	1	IEntropy_True_Positive	1
G11	G1062	1	IEntropy_True_Positive	1
G254	G1062	1	IEntropy_True_Positive	1
G284	G1062	1	IEntropy_True_Positive	1
G219	G1062	1	IEntropy_True_Positive	1
G116	G1062	1	IEntropy_True_Positive	1
G36	G1062	1	IEntropy_True_Positive	1
G299	G1062	1	IEntropy_True_Positive	1
G89	G1062	1	IEntropy_True_Positive	1
G138	G1062	1	IEntropy_True_Positive	1
G216	G1062	1	IEntropy_True_Positive	1
G332	G1062	1	IEntropy_True_Positive	1
G188	G1062	1	IEntropy_True_Positive	1
G4	G1062	1	IEntropy_True_Positive	1
G197	G1062	1	IEntropy_True_Positive	1
G10	G1062	1	IEntropy_True_Positive	1
G23	G1062	1	IEntropy_True_Positive	1
G113	G1062	1	IEntropy_True_Positive	1
G183	G1062	1	IEntropy_True_Positive	1
G73	G1062	1	IEntropy_True_Positive	1
G151	G1062	1	IEntropy_True_Positive	1
G92	G1062	1	IEntropy_True_Positive	1
G281	G1062	1	IEntropy_True_Positive	1
G150	G1062	1	IEntropy_True_Positive	1
G244	G1062	1	IEntropy_True_Positive	1
G167	G1062	1	IEntropy_True_Positive	1
G19	G1062	1	IEntropy_True_Positive	1
G145	G1062	1	IEntropy_True_Positive	1
G22	G1062	1	IEntropy_True_Positive	1
G178	G1062	1	IEntropy_True_Positive	1
G209	G1062	1	IEntropy_True_Positive	1
G313	G1062	1	IEntropy_True_Positive	1
G31	G1062	1	IEntropy_True_Positive	1
G57	G1062	1	IEntropy_True_Positive	1
G277	G1062	1	IEntropy_True_Positive	1
G192	G1062	1	IEntropy_True_Positive	1
G305	G1062	1	IEntropy_True_Positive	1
G280	G1062	1	IEntropy_True_Positive	1
G268	G1062	1	IEntropy_True_Positive	1
G315	G1062	1	IEntropy_True_Positive	1
G48	G1062	1	IEntropy_True_Positive	1
G208	G1062	1	IEntropy_True_Positive	1
G55	G1062	1	IEntropy_True_Positive	1
G162	G1062	1	IEntropy_True_Positive	1
G193	G1062	1	IEntropy_True_Positive	1
G69	G1062	1	IEntropy_True_Positive	1
G282	G1062	1	IEntropy_True_Positive	1
G278	G1062	1	IEntropy_True_Positive	1
G264	G1062	1	IEntropy_True_Positive	1
G210	G1062	1	IEntropy_True_Positive	1
G328	G1062	1	IEntropy_True_Positive	1
G333	G1062	1	IEntropy_True_Positive	1
G125	G1062	1	IEntropy_True_Positive	1
G176	G1062	1	IEntropy_True_Positive	1
G121	G1062	1	IEntropy_True_Positive	1
G84	G1062	1	IEntropy_True_Positive	1
G202	G1062	1	IEntropy_True_Positive	1
G140	G1062	1	IEntropy_True_Positive	1
G66	G1062	1	IEntropy_True_Positive	1
G6	G1062	1	IEntropy_True_Positive	1
G168	G1062	1	IEntropy_True_Positive	1
G199	G1062	1	IEntropy_True_Positive	1
G220	G1062	1	IEntropy_True_Positive	1
G179	G1062	1	IEntropy_True_Positive	1
G86	G1062	1	IEntropy_True_Positive	1
G207	G1062	1	IEntropy_True_Positive	1
G235	G1062	1	IEntropy_True_Positive	1
G82	G1062	1	IEntropy_True_Positive	1
G323	G1062	1	IEntropy_True_Positive	1
G172	G1062	1	IEntropy_True_Positive	1
G259	G2314	1	IEntropy_True_Positive	1
G7	G2314	1	IEntropy_True_Positive	1
G76	G2314	1	IEntropy_True_Positive	1
G13	G2314	1	IEntropy_True_Positive	1
G187	G2314	1	IEntropy_True_Positive	1
G110	G2314	1	IEntropy_True_Positive	1
G309	G2314	1	IEntropy_True_Positive	1
G11	G2314	1	IEntropy_True_Positive	1
G254	G2314	1	IEntropy_True_Positive	1
G284	G2314	1	IEntropy_True_Positive	1
G219	G2314	1	IEntropy_True_Positive	1
G116	G2314	1	IEntropy_True_Positive	1
G36	G2314	1	IEntropy_True_Positive	1
G299	G2314	1	IEntropy_True_Positive	1
G89	G2314	1	IEntropy_True_Positive	1
G138	G2314	1	IEntropy_True_Positive	1
G216	G2314	1	IEntropy_True_Positive	1
G332	G2314	1	IEntropy_True_Positive	1
G188	G2314	1	IEntropy_True_Positive	1
G4	G2314	1	IEntropy_True_Positive	1
G197	G2314	1	IEntropy_True_Positive	1
G10	G2314	1	IEntropy_True_Positive	1
G23	G2314	1	IEntropy_True_Positive	1
G113	G2314	1	IEntropy_True_Positive	1
G183	G2314	1	IEntropy_True_Positive	1
G73	G2314	1	IEntropy_True_Positive	1
G151	G2314	1	IEntropy_True_Positive	1
G92	G2314	1	IEntropy_True_Positive	1
G281	G2314	1	IEntropy_True_Positive	1
G150	G2314	1	IEntropy_True_Positive	1
G244	G2314	1	IEntropy_True_Positive	1
G167	G2314	1	IEntropy_True_Positive	1
G19	G2314	1	IEntropy_True_Positive	1
G145	G2314	1	IEntropy_True_Positive	1
G22	G2314	1	IEntropy_True_Positive	1
G178	G2314	1	IEntropy_True_Positive	1
G209	G2314	1	IEntropy_True_Positive	1
G313	G2314	1	IEntropy_True_Positive	1
G31	G2314	1	IEntropy_True_Positive	1
G57	G2314	1	IEntropy_True_Positive	1
G277	G2314	1	IEntropy_True_Positive	1
G192	G2314	1	IEntropy_True_Positive	1
G305	G2314	1	IEntropy_True_Positive	1
G280	G2314	1	IEntropy_True_Positive	1
G268	G2314	1	IEntropy_True_Positive	1
G315	G2314	1	IEntropy_True_Positive	1
G48	G2314	1	IEntropy_True_Positive	1
G208	G2314	1	IEntropy_True_Positive	1
G55	G2314	1	IEntropy_True_Positive	1
G162	G2314	1	IEntropy_True_Positive	1
G193	G2314	1	IEntropy_True_Positive	1
G69	G2314	1	IEntropy_True_Positive	1
G282	G2314	1	IEntropy_True_Positive	1
G278	G2314	1	IEntropy_True_Positive	1
G264	G2314	1	IEntropy_True_Positive	1
G210	G2314	1	IEntropy_True_Positive	1
G328	G2314	1	IEntropy_True_Positive	1
G333	G2314	1	IEntropy_True_Positive	1
G125	G2314	1	IEntropy_True_Positive	1
G176	G2314	1	IEntropy_True_Positive	1
G121	G2314	1	IEntropy_True_Positive	1
G84	G2314	1	IEntropy_True_Positive	1
G202	G2314	1	IEntropy_True_Positive	1
G140	G2314	1	IEntropy_True_Positive	1
G66	G2314	1	IEntropy_True_Positive	1
G6	G2314	1	IEntropy_True_Positive	1
G168	G2314	1	IEntropy_True_Positive	1
G199	G2314	1	IEntropy_True_Positive	1
G220	G2314	1	IEntropy_True_Positive	1
G179	G2314	1	IEntropy_True_Positive	1
G86	G2314	1	IEntropy_True_Positive	1
G207	G2314	1	IEntropy_True_Positive	1
G235	G2314	1	IEntropy_True_Positive	1
G82	G2314	1	IEntropy_True_Positive	1
G323	G2314	1	IEntropy_True_Positive	1
G172	G2314	1	IEntropy_True_Positive	1
G259	G3442	1	IEntropy_True_Positive	1
G7	G3442	1	IEntropy_True_Positive	1
G76	G3442	1	IEntropy_True_Positive	1
G13	G3442	1	IEntropy_True_Positive	1
G187	G3442	1	IEntropy_True_Positive	1
G110	G3442	1	IEntropy_True_Positive	1
G309	G3442	1	IEntropy_True_Positive	1
G11	G3442	1	IEntropy_True_Positive	1
G254	G3442	1	IEntropy_True_Positive	1
G284	G3442	1	IEntropy_True_Positive	1
G219	G3442	1	IEntropy_True_Positive	1
G116	G3442	1	IEntropy_True_Positive	1
G36	G3442	1	IEntropy_True_Positive	1
G299	G3442	1	IEntropy_True_Positive	1
G89	G3442	1	IEntropy_True_Positive	1
G138	G3442	1	IEntropy_True_Positive	1
G216	G3442	1	IEntropy_True_Positive	1
G332	G3442	1	IEntropy_True_Positive	1
G188	G3442	1	IEntropy_True_Positive	1
G4	G3442	1	IEntropy_True_Positive	1
G197	G3442	1	IEntropy_True_Positive	1
G10	G3442	1	IEntropy_True_Positive	1
G23	G3442	1	IEntropy_True_Positive	1
G113	G3442	1	IEntropy_True_Positive	1
G183	G3442	1	IEntropy_True_Positive	1
G73	G3442	1	IEntropy_True_Positive	1
G151	G3442	1	IEntropy_True_Positive	1
G92	G3442	1	IEntropy_True_Positive	1
G281	G3442	1	IEntropy_True_Positive	1
G150	G3442	1	IEntropy_True_Positive	1
G244	G3442	1	IEntropy_True_Positive	1
G167	G3442	1	IEntropy_True_Positive	1
G19	G3442	1	IEntropy_True_Positive	1
G145	G3442	1	IEntropy_True_Positive	1
G22	G3442	1	IEntropy_True_Positive	1
G178	G3442	1	IEntropy_True_Positive	1
G209	G3442	1	IEntropy_True_Positive	1
G313	G3442	1	IEntropy_True_Positive	1
G31	G3442	1	IEntropy_True_Positive	1
G57	G3442	1	IEntropy_True_Positive	1
G277	G3442	1	IEntropy_True_Positive	1
G192	G3442	1	IEntropy_True_Positive	1
G305	G3442	1	IEntropy_True_Positive	1
G280	G3442	1	IEntropy_True_Positive	1
G268	G3442	1	IEntropy_True_Positive	1
G315	G3442	1	IEntropy_True_Positive	1
G48	G3442	1	IEntropy_True_Positive	1
G208	G3442	1	IEntropy_True_Positive	1
G55	G3442	1	IEntropy_True_Positive	1
G162	G3442	1	IEntropy_True_Positive	1
G193	G3442	1	IEntropy_True_Positive	1
G69	G3442	1	IEntropy_True_Positive	1
G282	G3442	1	IEntropy_True_Positive	1
G278	G3442	1	IEntropy_True_Positive	1
G264	G3442	1	IEntropy_True_Positive	1
G210	G3442	1	IEntropy_True_Positive	1
G328	G3442	1	IEntropy_True_Positive	1
G333	G3442	1	IEntropy_True_Positive	1
G125	G3442	1	IEntropy_True_Positive	1
G176	G3442	1	IEntropy_True_Positive	1
G121	G3442	1	IEntropy_True_Positive	1
G84	G3442	1	IEntropy_True_Positive	1
G202	G3442	1	IEntropy_True_Positive	1
G140	G3442	1	IEntropy_True_Positive	1
G66	G3442	1	IEntropy_True_Positive	1
G6	G3442	1	IEntropy_True_Positive	1
G168	G3442	1	IEntropy_True_Positive	1
G199	G3442	1	IEntropy_True_Positive	1
G220	G3442	1	IEntropy_True_Positive	1
G179	G3442	1	IEntropy_True_Positive	1
G86	G3442	1	IEntropy_True_Positive	1
G207	G3442	1	IEntropy_True_Positive	1
G235	G3442	1	IEntropy_True_Positive	1
G82	G3442	1	IEntropy_True_Positive	1
G323	G3442	1	IEntropy_True_Positive	1
G172	G3442	1	IEntropy_True_Positive	1
G259	G1408	1	IEntropy_True_Positive	1
G7	G1408	1	IEntropy_True_Positive	1
G76	G1408	1	IEntropy_True_Positive	1
G13	G1408	1	IEntropy_True_Positive	1
G187	G1408	1	IEntropy_True_Positive	1
G110	G1408	1	IEntropy_True_Positive	1
G309	G1408	1	IEntropy_True_Positive	1
G11	G1408	1	IEntropy_True_Positive	1
G254	G1408	1	IEntropy_True_Positive	1
G284	G1408	1	IEntropy_True_Positive	1
G219	G1408	1	IEntropy_True_Positive	1
G116	G1408	1	IEntropy_True_Positive	1
G36	G1408	1	IEntropy_True_Positive	1
G299	G1408	1	IEntropy_True_Positive	1
G89	G1408	1	IEntropy_True_Positive	1
G138	G1408	1	IEntropy_True_Positive	1
G216	G1408	1	IEntropy_True_Positive	1
G332	G1408	1	IEntropy_True_Positive	1
G188	G1408	1	IEntropy_True_Positive	1
G4	G1408	1	IEntropy_True_Positive	1
G197	G1408	1	IEntropy_True_Positive	1
G10	G1408	1	IEntropy_True_Positive	1
G23	G1408	1	IEntropy_True_Positive	1
G113	G1408	1	IEntropy_True_Positive	1
G183	G1408	1	IEntropy_True_Positive	1
G73	G1408	1	IEntropy_True_Positive	1
G151	G1408	1	IEntropy_True_Positive	1
G92	G1408	1	IEntropy_True_Positive	1
G281	G1408	1	IEntropy_True_Positive	1
G150	G1408	1	IEntropy_True_Positive	1
G244	G1408	1	IEntropy_True_Positive	1
G167	G1408	1	IEntropy_True_Positive	1
G19	G1408	1	IEntropy_True_Positive	1
G145	G1408	1	IEntropy_True_Positive	1
G22	G1408	1	IEntropy_True_Positive	1
G178	G1408	1	IEntropy_True_Positive	1
G209	G1408	1	IEntropy_True_Positive	1
G313	G1408	1	IEntropy_True_Positive	1
G31	G1408	1	IEntropy_True_Positive	1
G57	G1408	1	IEntropy_True_Positive	1
G277	G1408	1	IEntropy_True_Positive	1
G192	G1408	1	IEntropy_True_Positive	1
G305	G1408	1	IEntropy_True_Positive	1
G280	G1408	1	IEntropy_True_Positive	1
G268	G1408	1	IEntropy_True_Positive	1
G315	G1408	1	IEntropy_True_Positive	1
G48	G1408	1	IEntropy_True_Positive	1
G208	G1408	1	IEntropy_True_Positive	1
G55	G1408	1	IEntropy_True_Positive	1
G162	G1408	1	IEntropy_True_Positive	1
G193	G1408	1	IEntropy_True_Positive	1
G69	G1408	1	IEntropy_True_Positive	1
G282	G1408	1	IEntropy_True_Positive	1
G278	G1408	1	IEntropy_True_Positive	1
G264	G1408	1	IEntropy_True_Positive	1
G210	G1408	1	IEntropy_True_Positive	1
G328	G1408	1	IEntropy_True_Positive	1
G333	G1408	1	IEntropy_True_Positive	1
G125	G1408	1	IEntropy_True_Positive	1
G176	G1408	1	IEntropy_True_Positive	1
G121	G1408	1	IEntropy_True_Positive	1
G84	G1408	1	IEntropy_True_Positive	1
G202	G1408	1	IEntropy_True_Positive	1
G140	G1408	1	IEntropy_True_Positive	1
G66	G1408	1	IEntropy_True_Positive	1
G6	G1408	1	IEntropy_True_Positive	1
G168	G1408	1	IEntropy_True_Positive	1
G199	G1408	1	IEntropy_True_Positive	1
G220	G1408	1	IEntropy_True_Positive	1
G179	G1408	1	IEntropy_True_Positive	1
G86	G1408	1	IEntropy_True_Positive	1
G207	G1408	1	IEntropy_True_Positive	1
G235	G1408	1	IEntropy_True_Positive	1
G82	G1408	1	IEntropy_True_Positive	1
G323	G1408	1	IEntropy_True_Positive	1
G172	G1408	1	IEntropy_True_Positive	1
G259	G3162	1	IEntropy_True_Positive	1
G7	G3162	1	IEntropy_True_Positive	1
G76	G3162	1	IEntropy_True_Positive	1
G13	G3162	1	IEntropy_True_Positive	1
G187	G3162	1	IEntropy_True_Positive	1
G110	G3162	1	IEntropy_True_Positive	1
G309	G3162	1	IEntropy_True_Positive	1
G11	G3162	1	IEntropy_True_Positive	1
G254	G3162	1	IEntropy_True_Positive	1
G284	G3162	1	IEntropy_True_Positive	1
G219	G3162	1	IEntropy_True_Positive	1
G116	G3162	1	IEntropy_True_Positive	1
G36	G3162	1	IEntropy_True_Positive	1
G299	G3162	1	IEntropy_True_Positive	1
G89	G3162	1	IEntropy_True_Positive	1
G138	G3162	1	IEntropy_True_Positive	1
G216	G3162	1	IEntropy_True_Positive	1
G332	G3162	1	IEntropy_True_Positive	1
G188	G3162	1	IEntropy_True_Positive	1
G4	G3162	1	IEntropy_True_Positive	1
G197	G3162	1	IEntropy_True_Positive	1
G10	G3162	1	IEntropy_True_Positive	1
G23	G3162	1	IEntropy_True_Positive	1
G113	G3162	1	IEntropy_True_Positive	1
G183	G3162	1	IEntropy_True_Positive	1
G73	G3162	1	IEntropy_True_Positive	1
G151	G3162	1	IEntropy_True_Positive	1
G92	G3162	1	IEntropy_True_Positive	1
G281	G3162	1	IEntropy_True_Positive	1
G150	G3162	1	IEntropy_True_Positive	1
G244	G3162	1	IEntropy_True_Positive	1
G167	G3162	1	IEntropy_True_Positive	1
G19	G3162	1	IEntropy_True_Positive	1
G145	G3162	1	IEntropy_True_Positive	1
G22	G3162	1	IEntropy_True_Positive	1
G178	G3162	1	IEntropy_True_Positive	1
G209	G3162	1	IEntropy_True_Positive	1
G313	G3162	1	IEntropy_True_Positive	1
G31	G3162	1	IEntropy_True_Positive	1
G57	G3162	1	IEntropy_True_Positive	1
G277	G3162	1	IEntropy_True_Positive	1
G192	G3162	1	IEntropy_True_Positive	1
G305	G3162	1	IEntropy_True_Positive	1
G280	G3162	1	IEntropy_True_Positive	1
G268	G3162	1	IEntropy_True_Positive	1
G315	G3162	1	IEntropy_True_Positive	1
G48	G3162	1	IEntropy_True_Positive	1
G208	G3162	1	IEntropy_True_Positive	1
G55	G3162	1	IEntropy_True_Positive	1
G162	G3162	1	IEntropy_True_Positive	1
G193	G3162	1	IEntropy_True_Positive	1
G69	G3162	1	IEntropy_True_Positive	1
G282	G3162	1	IEntropy_True_Positive	1
G278	G3162	1	IEntropy_True_Positive	1
G264	G3162	1	IEntropy_True_Positive	1
G210	G3162	1	IEntropy_True_Positive	1
G328	G3162	1	IEntropy_True_Positive	1
G333	G3162	1	IEntropy_True_Positive	1
G125	G3162	1	IEntropy_True_Positive	1
G176	G3162	1	IEntropy_True_Positive	1
